CargoOK	IdCargo_IdTipo_IdTipo2
Minutos Roaming Cuba	Variables-Internacional-Roaming Voz
Minutos Roaming Ecuador	Variables-Internacional-Roaming Voz
Minutos Roaming EEUU	Variables-Internacional-Roaming Voz
Minutos Roaming Egipto	Variables-Internacional-Roaming Voz
Minutos Roaming Emiratos Arabe	Variables-Internacional-Roaming Voz
Minutos Roaming Eslovaquia	Variables-Internacional-Roaming Voz
Minutos Roaming España	Variables-Internacional-Roaming Voz
Minutos Roaming Estados Unidos	Variables-Internacional-Roaming Voz
Minutos Roaming Europa	Variables-Internacional-Roaming Voz
Minutos Roaming Francia	Variables-Internacional-Roaming Voz
Minutos Roaming Holanda	Variables-Internacional-Roaming Voz
Minutos Roaming Indonesia	Variables-Internacional-Roaming Voz
Minutos Roaming Islandia	Variables-Internacional-Roaming Voz
Minutos Roaming Islas Virgenes	Variables-Internacional-Roaming Voz
Minutos Roaming Israel	Variables-Internacional-Roaming Voz
Minutos Roaming Italia	Variables-Internacional-Roaming Voz
Minutos Roaming Jamaica	Variables-Internacional-Roaming Voz
Minutos Roaming Japon	Variables-Internacional-Roaming Voz
Minutos Roaming Luxemburgo	Variables-Internacional-Roaming Voz
Minutos Roaming Malta	Variables-Internacional-Roaming Voz
Minutos Roaming Marruecos	Variables-Internacional-Roaming Voz
Minutos Roaming Mexico	Variables-Internacional-Roaming Voz
Minutos Roaming Namibia	Variables-Internacional-Roaming Voz
Minutos Roaming Oceanía	Variables-Internacional-Roaming Voz
Minutos Roaming OFF Alemania	Variables-Internacional-Roaming Voz
Minutos Roaming OFF Brasil	Variables-Internacional-Roaming Voz
Minutos Roaming OFF Chile	Variables-Internacional-Roaming Voz
Minutos Roaming OFF Emiratos Arabes	Variables-Internacional-Roaming Voz
Minutos Roaming OFF Italia	Variables-Internacional-Roaming Voz
Minutos Roaming OFF Luxemburgo	Variables-Internacional-Roaming Voz
Minutos Roaming OFF Mexico	Variables-Internacional-Roaming Voz
Minutos Roaming OFF Reino Unido	Variables-Internacional-Roaming Voz
Minutos Roaming OFF Suiza	Variables-Internacional-Roaming Voz
Minutos Roaming Panama	Variables-Internacional-Roaming Voz
Minutos Roaming Paraguay	Variables-Internacional-Roaming Voz
Minutos Roaming Peru	Variables-Internacional-Roaming Voz
Minutos Roaming Polonia	Variables-Internacional-Roaming Voz
Minutos Roaming Portugal	Variables-Internacional-Roaming Voz
Minutos Roaming Qatar	Variables-Internacional-Roaming Voz
Minutos Roaming Reino Unido	Variables-Internacional-Roaming Voz
Minutos Roaming Republica Chec	Variables-Internacional-Roaming Voz
Minutos Roaming Republica Domi	Variables-Internacional-Roaming Voz
Minutos Roaming Rumania	Variables-Internacional-Roaming Voz
Minutos Roaming Singapur	Variables-Internacional-Roaming Voz
Minutos Roaming Sudafrica	Variables-Internacional-Roaming Voz
Minutos Roaming Suiza	Variables-Internacional-Roaming Voz
Minutos Roaming Ucrania	Variables-Internacional-Roaming Voz
Minutos Roaming Uruguay	Variables-Internacional-Roaming Voz
Minutos Roaming Venezuela	Variables-Internacional-Roaming Voz
msg/kb/mb used DOM_INTL_UNLIM	Variables-Internacional-Roaming Voz
Pack Roaming América x 3 días	Variables-Internacional-Roaming Voz
Pack Roaming América x 7 días	Variables-Internacional-Roaming Voz
Paquete de Voz Roaming Permanente AMX	Variables-Internacional-Roaming Voz
Paquete de Voz Roaming Preferencial GT	Variables-Internacional-Roaming Voz
Paquete de Voz Roaming USA	Variables-Internacional-Roaming Voz
Pasaporte Roaming	Variables-Internacional-Roaming Voz
Pasaporte Roaming 1 Dia	Variables-Internacional-Roaming Voz
Pasaporte Roaming 15 Dias	Variables-Internacional-Roaming Voz
Pasaporte Roaming 21 Dias	Variables-Internacional-Roaming Voz
Pasaporte Roaming 3 Dias	Variables-Internacional-Roaming Voz
Pasaporte Roaming 7 Dias	Variables-Internacional-Roaming Voz
Pasaporte Roaming x 15 dias	Variables-Internacional-Roaming Voz
Pasaporte Roaming x 7 dias Roaming	Variables-Internacional-Roaming Voz
Pasaporte Roaming21 Dias	Variables-Internacional-Roaming Voz
Passport Per Minute	Variables-Internacional-Roaming Voz
PC12R Llamadas En Roaming	Variables-Internacional-Roaming Voz
PC64C Llamadas Atencion al cliente En Roaming	Variables-Internacional-Roaming Voz
PC72R Llamadas Atención al cliente en roaming	Variables-Internacional-Roaming Voz
PC82R Llamadas Atención al cliente en roaming	Variables-Internacional-Roaming Voz
PC92R Llamadas Atención al cliente en roaming	Variables-Internacional-Roaming Voz
PC92R Proporcional Llamadas Atencion al cliente en roaming	Variables-Internacional-Roaming Voz
PC94C Llamadas Roaming Holanda	Variables-Internacional-Roaming Voz
PC95R Llamadas Atención al cliente en roaming	Variables-Internacional-Roaming Voz
PC97C Llamadas Atención al cliente en roaming	Variables-Internacional-Roaming Voz
PL ROAMING NAC AD ADICIONAL	Variables-Internacional-Roaming Voz
PL ROAMING NAC Para Celulares de Ou	Variables-Internacional-Roaming Voz
Prog.  Viajero  PLUS	Variables-Internacional-Roaming Voz
Promo  Roaming  Septiembre	Variables-Internacional-Roaming Voz
Refacturación Roaming	Variables-Internacional-Roaming Voz
ROAM,EN CASA CLARO	Variables-Internacional-Roaming Voz
Roaming	Variables-Internacional-Roaming Voz
Roaming - Bouygues/Franci - Voz Entrante	Variables-Internacional-Roaming Voz
Roaming - CHILE	Variables-Internacional-Roaming Voz
Roaming - Claro/Argentina - Voz Entrante	Variables-Internacional-Roaming Voz
Roaming - Claro/Brasil - Voz	Variables-Internacional-Roaming Voz
Roaming - Claro/Chile - Voz Entrante	Variables-Internacional-Roaming Voz
Roaming - Claro/Chile - Voz Saliente	Variables-Internacional-Roaming Voz
Roaming - Claro/Colombia - Voz Entrante	Variables-Internacional-Roaming Voz
Roaming - Claro/Colombia - Voz Saliente	Variables-Internacional-Roaming Voz
Roaming - Claro/Ecuador - Voz Entrante	Variables-Internacional-Roaming Voz
Roaming - Claro/Ecuador - Voz Saliente	Variables-Internacional-Roaming Voz
Roaming - Claro/Uruguay - Voz Entrante	Variables-Internacional-Roaming Voz
Roaming - Claro/Uruguay - Voz Saliente	Variables-Internacional-Roaming Voz
Roaming - ECUADOR	Variables-Internacional-Roaming Voz
Roaming - ESTADOS UNIDOS	Variables-Internacional-Roaming Voz
Roaming - MEXICO	Variables-Internacional-Roaming Voz
Roaming - Swisscom/Suiza - Voz Entrante	Variables-Internacional-Roaming Voz
Roaming - Telcel/Mexico - Voz Entrante	Variables-Internacional-Roaming Voz
Roaming - Telcel/Mexico - Voz Saliente	Variables-Internacional-Roaming Voz
Roaming - USA - Haines City (Florida)	Variables-Internacional-Roaming Voz
Roaming - USA - North Dade (Florida)	Variables-Internacional-Roaming Voz
Roaming - Vodafone/España - Voz Entrante	Variables-Internacional-Roaming Voz
Roaming - Vodafone/España - Voz Saliente	Variables-Internacional-Roaming Voz
Roaming - Vodafone/Italia - Voz Entrante	Variables-Internacional-Roaming Voz
Roaming - Vodafone/Italia - Voz Saliente	Variables-Internacional-Roaming Voz
Roaming adicional	Variables-Internacional-Roaming Voz
Roaming Ais Thailand (Thawn)	Variables-Internacional-Roaming Voz
Roaming Alemania (O2 Germany)	Variables-Internacional-Roaming Voz
Roaming All Inclusive	Variables-Internacional-Roaming Voz
Roaming All Inclusive ZA	Variables-Internacional-Roaming Voz
Roaming All Inclusive ZB	Variables-Internacional-Roaming Voz
Roaming All Inclusive Zona	Variables-Internacional-Roaming Voz
Roaming All Inclusive Zona C	Variables-Internacional-Roaming Voz
Roaming Argentina (Telecom Personal)	Variables-Internacional-Roaming Voz
Roaming Argentina (Unifon)	Variables-Internacional-Roaming Voz
Roaming Austria (T-Mobile Austria)	Variables-Internacional-Roaming Voz
Roaming Bolivia (Nuevatel Psc)	Variables-Internacional-Roaming Voz
Roaming Bolivia (Telefonica Celular)	Variables-Internacional-Roaming Voz
Roaming Brasil (Vivo Brasil 2)	Variables-Internacional-Roaming Voz
Roaming Brasil (Vivo Brasil 3)	Variables-Internacional-Roaming Voz
Roaming Brasil (Vivo Brasil)	Variables-Internacional-Roaming Voz
Roaming Colombia (Movistar)	Variables-Internacional-Roaming Voz
ROAMING COMO EN CASA	Variables-Internacional-Roaming Voz
Roaming Cuba (Mobile Etecsa	Variables-Internacional-Roaming Voz
Roaming CW/Panama - Voz Saliente	Variables-Internacional-Roaming Voz
Roaming de Voz entrante Claro CA	Variables-Internacional-Roaming Voz
Roaming de Voz saliente Claro CA	Variables-Internacional-Roaming Voz
Roaming de Voz saliente Resto del mundo	Variables-Internacional-Roaming Voz
Roaming Digitel/Venezuela - Voz Entrante	Variables-Internacional-Roaming Voz
Roaming Digitel/Venezuela - Voz Saliente	Variables-Internacional-Roaming Voz
Roaming Dinamarca	Variables-Internacional-Roaming Voz
Roaming Dinamarca (Telia Denmark)	Variables-Internacional-Roaming Voz
Roaming Ecuador (Otecel S.A.)	Variables-Internacional-Roaming Voz
Roaming Espana (Telefonica Movil)	Variables-Internacional-Roaming Voz
Roaming Filipinas (Globe Telecom)	Variables-Internacional-Roaming Voz
Roaming Francia (Orange 208)	Variables-Internacional-Roaming Voz
Roaming Holanda (Kpn)	Variables-Internacional-Roaming Voz
Roaming Holanda (Vodafone Libertel)	Variables-Internacional-Roaming Voz
Roaming Hong Kong (Hongkong Csl)	Variables-Internacional-Roaming Voz
Roaming India (Barthi Celular Air)	Variables-Internacional-Roaming Voz
Roaming India (Bharti Televentures Hexacom)	Variables-Internacional-Roaming Voz
Roaming Indonesia (Telkomsel)	Variables-Internacional-Roaming Voz
Roaming Internacional	Variables-Internacional-Roaming Voz
ROAMING INTERNAL VOZ GRUPO TELEFONICA	Variables-Internacional-Roaming Voz
Roaming Italia (Tim)	Variables-Internacional-Roaming Voz
Roaming Italia (Wind Gsm)	Variables-Internacional-Roaming Voz
Roaming Iusacell, Mexico	Variables-Internacional-Roaming Voz
Roaming llamada de voz internacional	Variables-Internacional-Roaming Voz
Roaming Llamadas salientes	Variables-Internacional-Roaming Voz
Roaming Llamadas salientes - Broomfield (CO)	Variables-Internacional-Roaming Voz
Roaming Llamadas salientes - CAYEY	Variables-Internacional-Roaming Voz
Roaming Llamadas salientes - Florida (FL)	Variables-Internacional-Roaming Voz
Roaming Llamadas salientes - LK BUN VST	Variables-Internacional-Roaming Voz
Roaming Llamadas salientes - New York	Variables-Internacional-Roaming Voz
Roaming Llamadas salientes - New York (NY)	Variables-Internacional-Roaming Voz
Roaming Llamadas salientes - Orlando (FL)	Variables-Internacional-Roaming Voz
Roaming Llamadas salientes - Singapore Fijo	Variables-Internacional-Roaming Voz
Roaming Llamadas salientes - Venezuela Móvil	Variables-Internacional-Roaming Voz
Roaming Local - Claro a Claro	Variables-Internacional-Roaming Voz
Roaming Local - Móvil a fijo	Variables-Internacional-Roaming Voz
Roaming Mexico (Pegaso Movistar Gsm)	Variables-Internacional-Roaming Voz
Roaming Minutes	Variables-Internacional-Roaming Voz
Roaming Panama (Movistar)	Variables-Internacional-Roaming Voz
Roaming Paraguay (Telecel)	Variables-Internacional-Roaming Voz
Roaming Peru (Movistar Permo)	Variables-Internacional-Roaming Voz
Roaming Peru (Tim Peru Sac)	Variables-Internacional-Roaming Voz
Roaming Portugal (Vodafone Telecel)	Variables-Internacional-Roaming Voz
Roaming Reino Unido (O2 Uk)	Variables-Internacional-Roaming Voz
Roaming Rep. Dominicana (Ftd - Orange)	Variables-Internacional-Roaming Voz
Roaming Republica Checa	Variables-Internacional-Roaming Voz
Roaming Republica Dominicana	Variables-Internacional-Roaming Voz
Roaming Republica Dominicana (Claro)	Variables-Internacional-Roaming Voz
Roaming RUMANIA ORNG	Variables-Internacional-Roaming Voz
Roaming Suecia (Telia Mobile)	Variables-Internacional-Roaming Voz
Roaming Suiza (Orange Gsm)	Variables-Internacional-Roaming Voz
Roaming Suiza (Sunrise)	Variables-Internacional-Roaming Voz
Roaming Suiza (Swisscom)	Variables-Internacional-Roaming Voz
Roaming Tarifa de Viaje Mundo	Variables-Internacional-Roaming Voz
Roaming Telefonica Moviles Costa Rica	Variables-Internacional-Roaming Voz
Roaming Uruguay (Abiatar S.A)	Variables-Internacional-Roaming Voz
Roaming Uruguay (Antel)	Variables-Internacional-Roaming Voz
Roaming Usa (Cingular Wireless )	Variables-Internacional-Roaming Voz
Roaming Usa (T-Mobile 6)	Variables-Internacional-Roaming Voz
Roaming Voz	Variables-Internacional-Roaming Voz
Roaming Voz - Arg Telecom Personal	Variables-Internacional-Roaming Voz
Roaming Voz Argentina	Variables-Internacional-Roaming Voz
Roaming Voz E..72207 ARGENTINA MOVISTAR	Variables-Internacional-Roaming Voz
Roaming Voz Emiratos Árabes Unidos	Variables-Internacional-Roaming Voz
Roaming Voz en Eslovenia	Variables-Internacional-Roaming Voz
Roaming Voz España Movistar	Variables-Internacional-Roaming Voz
Roaming Voz Internacional	Variables-Internacional-Roaming Voz
Roaming Voz Movistar Uruguay	Variables-Internacional-Roaming Voz
Roaming Voz Operador 72410 - BRASIL VIVO	Variables-Internacional-Roaming Voz
Roaming Voz PARAGUAY TIGO TELECEL	Variables-Internacional-Roaming Voz
ROAMING VOZ SVA POS R	Variables-Internacional-Roaming Voz
Roaming Voz Telefonica Mexico	Variables-Internacional-Roaming Voz
Roaming Voz Telefonica Panama Movistar	Variables-Internacional-Roaming Voz
Roaming Voz Telefonica Perú Movistar	Variables-Internacional-Roaming Voz
Roaming Voz Telefonica USA ATT Mobility	Variables-Internacional-Roaming Voz
Roaming Voz Vivo Brasil	Variables-Internacional-Roaming Voz
Roaming Voz Vodafone Holanda	Variables-Internacional-Roaming Voz
Roaming Voz Vodafone Portugal	Variables-Internacional-Roaming Voz
Servicio Roaming Global GSM	Variables-Internacional-Roaming Voz
SMS a Honduras Local	Variables-Internacional-Roaming Voz
SMS Roaming Ucrania	Variables-Internacional-Roaming Voz
TELCEL VOZ USA Y AMX	Variables-Internacional-Roaming Voz
Trafico Roaming	Variables-Internacional-Roaming Voz
TRAVELPASS - AUSTRIA	Variables-Internacional-Roaming Voz
TRAVELPASS - BAHAMAS	Variables-Internacional-Roaming Voz
TRAVELPASS - BELARUS	Variables-Internacional-Roaming Voz
TRAVELPASS - BELGIUM	Variables-Internacional-Roaming Voz
TRAVELPASS - BRITISH VIRGIN ISLANDS	Variables-Internacional-Roaming Voz
TRAVELPASS - Canada	Variables-Internacional-Roaming Voz
TRAVELPASS - CANADA na	Variables-Internacional-Roaming Voz
TRAVELPASS - CARIBBEAN na	Variables-Internacional-Roaming Voz
TRAVELPASS - CHILE	Variables-Internacional-Roaming Voz
TRAVELPASS - CHINA	Variables-Internacional-Roaming Voz
TRAVELPASS - COSTA RICA	Variables-Internacional-Roaming Voz
TRAVELPASS - CZECH REPUBLIC na	Variables-Internacional-Roaming Voz
TRAVELPASS - DOMINICAN REPUBLIC	Variables-Internacional-Roaming Voz
TRAVELPASS - FRANCE na	Variables-Internacional-Roaming Voz
TRAVELPASS - GERMANY	Variables-Internacional-Roaming Voz
TRAVELPASS - India	Variables-Internacional-Roaming Voz
TRAVELPASS - IRELAND	Variables-Internacional-Roaming Voz
TRAVELPASS - JAPAN	Variables-Internacional-Roaming Voz
TRAVELPASS - Korea	Variables-Internacional-Roaming Voz
TRAVELPASS - Luxemburgo	Variables-Internacional-Roaming Voz
TRAVELPASS - MOROCCO na	Variables-Internacional-Roaming Voz
TRAVELPASS - NEW ZEALAND na	Variables-Internacional-Roaming Voz
TRAVELPASS - PANAMA	Variables-Internacional-Roaming Voz
TRAVELPASS - POLAND na	Variables-Internacional-Roaming Voz
TRAVELPASS - PORTUGAL, MADEIRA, AZORES na	Variables-Internacional-Roaming Voz
TRAVELPASS - QATAR	Variables-Internacional-Roaming Voz
TRAVELPASS - ROMANIA	Variables-Internacional-Roaming Voz
TRAVELPASS - SINGAPORE	Variables-Internacional-Roaming Voz
TRAVELPASS - SOUTH AFRICA	Variables-Internacional-Roaming Voz
TRAVELPASS - UNITED ARAB EMIRATES	Variables-Internacional-Roaming Voz
Tráfico de Roaming Internacional	Variables-Internacional-Roaming Voz
Tráfico Roaming	Variables-Internacional-Roaming Voz
TU MOVISTAR SIN FRONTERAS	Variables-Internacional-Roaming Voz
Uso Roaming Voz Negocio	Variables-Internacional-Roaming Voz
VC-OUTRA-OP INTERNACIONAL	Variables-Internacional-Roaming Voz
VIAJERO SIN LIMITE Y WA X15DIAS	Variables-Internacional-Roaming Voz
VIAJERO SIN LIMITE Y WA X7DIAS	Variables-Internacional-Roaming Voz
Viajero Sin Limites 15 dias	Variables-Internacional-Roaming Voz
Viajero Sin Limites 3 dias	Variables-Internacional-Roaming Voz
Viajero Sin Limites 30 dias	Variables-Internacional-Roaming Voz
Viajero Sin Limites 7 dias	Variables-Internacional-Roaming Voz
voice roaming	Variables-Internacional-Roaming Voz
VOZ LOCAL ROAM.CASA TERC.	Variables-Internacional-Roaming Voz
VOZ LOCAL ROAMING EN CASA ARGENTINA	Variables-Internacional-Roaming Voz
VOZ ROAM.EN CASA CLARO 3	Variables-Internacional-Roaming Voz
VOZ ROAM.EN CASA CLARO ARGENTINA	Variables-Internacional-Roaming Voz
Voz Roaming	Variables-Internacional-Roaming Voz
VOZ ROAMING COMO EN CASA ARGENTINA-P	Variables-Internacional-Roaming Voz
VOZ ROAMING COMO EN CASA TER	Variables-Internacional-Roaming Voz
Llamada entrante (Minutos)	Variables-Plan-Voz Entrantes
Min Eurotariff recibido	Variables-Plan-Voz Entrantes
Minutos entrantes de MPP	Variables-Plan-Voz Entrantes
Minutos entrantes origen tel. público	Variables-Plan-Voz Entrantes
 Minutos libres a otras compañías	Variables-Plan-Voz Incluido
100000 Minutos Libres Adicionales GC	Variables-Plan-Voz Incluido
A027C Minutos libres a Claro	Variables-Plan-Voz Incluido
ALI28 Minutos libres a Claro	Variables-Plan-Voz Incluido
ATENDIMENTO INSS ADICIONAL	Variables-Plan-Voz Incluido
ATENDIMENTO INSS GRATIS	Variables-Plan-Voz Incluido
ATENDIMENTO INSS Para Celulares Vivo	Variables-Plan-Voz Incluido
Bolsa De Voz	Variables-Plan-Voz Incluido
Cargo Por Consumo	Variables-Plan-Voz Incluido
Clearing Tiempo de Aire	Variables-Plan-Voz Incluido
Consm. MinOnNetEntel	Variables-Plan-Voz Incluido
CONSUMO DENTRO DEL PLAN	Variables-Plan-Voz Incluido
CONSUMO INCLUIDO	Variables-Plan-Voz Incluido
Consumo Incluido Plan Unico	Variables-Plan-Voz Incluido
Consumo Minutos de Voz	Variables-Plan-Voz Incluido
Consumos Adicionales Nacionales - 5 Consultas a Buzón	Variables-Plan-Voz Incluido
Descuento Consumos	Variables-Plan-Voz Incluido
DESLOCAMENTO2	Variables-Plan-Voz Incluido
GESTAO CHAMADA LOCAL	Variables-Plan-Voz Incluido
GESTAO Para Celulares Vivo	Variables-Plan-Voz Incluido
Ligações Locais - Tarifa Zero	Variables-Plan-Voz Incluido
Ligações Para Celulares Vivo	Variables-Plan-Voz Incluido
Llamada celular sin cargo	Variables-Plan-Voz Incluido
Llamada Claro a Claro in Pool	Variables-Plan-Voz Incluido
Llamadas - Llamadas Otros Operadores	Variables-Plan-Voz Incluido
Llamadas a VoiceMail	Variables-Plan-Voz Incluido
Llamadas dentro de grupo - Saliente Dia	Variables-Plan-Voz Incluido
Llamadas dentro de grupo - Saliente Noche	Variables-Plan-Voz Incluido
Marcaciones sin costo	Variables-Plan-Voz Incluido
Min used	Variables-Plan-Voz Incluido
Min. consumidos incluidos en plan	Variables-Plan-Voz Incluido
MINUTO DE COMUNIC. TERCEROS	Variables-Plan-Voz Incluido
MINUTO DE COMUNICAC.FAMILIA	Variables-Plan-Voz Incluido
MINUTO DE COMUNICACION	Variables-Plan-Voz Incluido
MINUTO DE COMUNICACION FAMILIA	Variables-Plan-Voz Incluido
MINUTO FAMILIA TERCEROS	Variables-Plan-Voz Incluido
MINUTO VIDEO LLAM.TERCERO	Variables-Plan-Voz Incluido
MINUTO VIDEO LLAMADA CONTR.	Variables-Plan-Voz Incluido
Minutos Aire Sin Cargo a Personal	Variables-Plan-Voz Incluido
Minutos Aire Sin Cargo PULA	Variables-Plan-Voz Incluido
Minutos Autorizados	Variables-Plan-Voz Incluido
Minutos consumidos en plan	Variables-Plan-Voz Incluido
Minutos del plan	Variables-Plan-Voz Incluido
Minutos entrantes sin cargo	Variables-Plan-Voz Incluido
Minutos Ilimitados Tigo Business Promo	Variables-Plan-Voz Incluido
Minutos Incluidos	Variables-Plan-Voz Incluido
Minutos incluidos comunidad	Variables-Plan-Voz Incluido
Minutos Incluidos Mi Empresa	Variables-Plan-Voz Incluido
Minutos incluidos multidestino	Variables-Plan-Voz Incluido
Minutos Incluidos y Obsequiados	Variables-Plan-Voz Incluido
Minutos Intra Red Empresa	Variables-Plan-Voz Incluido
Minutos libres a Claro	Variables-Plan-Voz Incluido
Minutos libres a otras compañías	Variables-Plan-Voz Incluido
Minutos Llamada Claro a Claro in Pool	Variables-Plan-Voz Incluido
Minutos Llamada Gratis	Variables-Plan-Voz Incluido
Minutos RPM Intragrupo	Variables-Plan-Voz Incluido
Minutos RPM Intragrupo Exento	Variables-Plan-Voz Incluido
Minutos RPM Virtuales	Variables-Plan-Voz Incluido
Minutos Sin Cargo	Variables-Plan-Voz Incluido
Minutos Sin Cargo Promoción	Variables-Plan-Voz Incluido
Minutos Todo Destino	Variables-Plan-Voz Incluido
Minutos Voz a números gratis	Variables-Plan-Voz Incluido
Minutos Voz del Plan-Capacidad 10000	Variables-Plan-Voz Incluido
Minutos Voz del Plan-Capacidad-45000	Variables-Plan-Voz Incluido
Minutos Voz del Plan-Ilimitado	Variables-Plan-Voz Incluido
PAC 100MIN FLEX COMP Para Fixo de Outras	Variables-Plan-Voz Incluido
PAC01VC1RAIZ Para Grupo	Variables-Plan-Voz Incluido
PACOTE LD 1 ADICIONAL	Variables-Plan-Voz Incluido
PACOTE LD 1 DESLOCAMENTO2	Variables-Plan-Voz Incluido
PC64C Minutos libres a otras compañías	Variables-Plan-Voz Incluido
PC74C Minutos libres a Claro	Variables-Plan-Voz Incluido
PC74C Minutos libres a otras compañías	Variables-Plan-Voz Incluido
PC82R Minutos libres a Claro	Variables-Plan-Voz Incluido
PC82R Minutos libres a otras compañías	Variables-Plan-Voz Incluido
PC92R Minutos libres a Claro	Variables-Plan-Voz Incluido
PC92R Minutos libres a otras compañías	Variables-Plan-Voz Incluido
PC95C Minutos libres a otras compañias	Variables-Plan-Voz Incluido
PC97C Minutos libres a Claro	Variables-Plan-Voz Incluido
PC97C Minutos libres a otras compañías	Variables-Plan-Voz Incluido
PCINTMV3GB4GPJB USO VIVO BIS	Variables-Plan-Voz Incluido
PCINTMV5GB4GPJB USO VIVO BIS	Variables-Plan-Voz Incluido
PE27C Bonificación garantía Claro	Variables-Plan-Voz Incluido
PE90R Minutos libres a otras compañías	Variables-Plan-Voz Incluido
Radio Libre Convergente	Variables-Plan-Voz Incluido
RECEBIDA	Variables-Plan-Voz Incluido
RECEBIDA RECEBIDA	Variables-Plan-Voz Incluido
Shared Minutes Used	Variables-Plan-Voz Incluido
Uso Celular - Plan Flota 75000 Minutos	Variables-Plan-Voz Incluido
VIVO EMPRESAS FLEX GRATIS	Variables-Plan-Voz Incluido
voice plan usage	Variables-Plan-Voz Incluido
"Messages Backup & Sync"	Variables-Servicios-Otros
*66266 Prima	Variables-Servicios-Otros
0300 OI SERVICOS 0300	Variables-Servicios-Otros
0900 CALCULO S.A.	Variables-Servicios-Otros
0900 CALCULO S.A. 3?	Variables-Servicios-Otros
0900 DONACION	Variables-Servicios-Otros
0900 DONACION TERCEROS	Variables-Servicios-Otros
1 Consultas a buzón x86	Variables-Servicios-Otros
1 dia de Compensación por falla de servicio	Variables-Servicios-Otros
1151 Verizon Txt2Landline	Variables-Servicios-Otros
2 Consultas a buzón x86	Variables-Servicios-Otros
2 GIGAS POR 30 DIAS	Variables-Servicios-Otros
25007-SIM Movile Info y Ocio	Variables-Servicios-Otros
25063- Dem 3 Disp. Mensual-Cykadas	Variables-Servicios-Otros
25070 GranjaVC1AirG	Variables-Servicios-Otros
27789 Dem Minime Airg	Variables-Servicios-Otros
27789 minime x3 airg	Variables-Servicios-Otros
27790 Dem Minime Airg	Variables-Servicios-Otros
27999=MO Timwe=DirecTV	Variables-Servicios-Otros
3 Consultas a buzón x86	Variables-Servicios-Otros
35046 Sus RevistasYa MDG	Variables-Servicios-Otros
35048-VIDA SANA_-MDG	Variables-Servicios-Otros
35049-CUENTOS CONTADOS_-MDG	Variables-Servicios-Otros
35100-SUS SEM RETOSGAMER-3DM	Variables-Servicios-Otros
35521 RECAP MDG	Variables-Servicios-Otros
35932-Salud 4 Patas-Pb Italia	Variables-Servicios-Otros
37545-STYLE Semanal-Movile	Variables-Servicios-Otros
5 DE ORO	Variables-Servicios-Otros
5 DE ORO 3?	Variables-Servicios-Otros
50 SMS Sal RDM dest Argentina	Variables-Servicios-Otros
6 Consultas a buzón x86	Variables-Servicios-Otros
70270 Club Contenidos semanal	Variables-Servicios-Otros
77999 SMS Direct TV	Variables-Servicios-Otros
87889 Providencia San Andres	Variables-Servicios-Otros
9009 Trivia - Telefe	Variables-Servicios-Otros
988 Tax	Variables-Servicios-Otros
ACB INTERATIVIDADE SMS	Variables-Servicios-Otros
Acceso Premium a Tigo Sports	Variables-Servicios-Otros
ACCIONES	Variables-Servicios-Otros
Activacion Facebook al 325	Variables-Servicios-Otros
Activación Facebook al 325	Variables-Servicios-Otros
Ajuste Numeros Amigos	Variables-Servicios-Otros
Ajuste por Suscripciones	Variables-Servicios-Otros
Ajustes-NA	Variables-Servicios-Otros
Alerta BMixta 22215	Variables-Servicios-Otros
Alerta BMixta 70080	Variables-Servicios-Otros
Alerta BMixta 76722	Variables-Servicios-Otros
Alerta BMixta 76767	Variables-Servicios-Otros
Alerta BMixta 77522	Variables-Servicios-Otros
Alerta Bulk	Variables-Servicios-Otros
Alerta Bulk al 11011	Variables-Servicios-Otros
Alerta Bulk al 1553	Variables-Servicios-Otros
Alerta Bulk al 29734	Variables-Servicios-Otros
Alerta Bulk al 54351	Variables-Servicios-Otros
Alerta Bulk del 1101	Variables-Servicios-Otros
Alerta Bulk del 11011	Variables-Servicios-Otros
Alerta Bulk del 1553	Variables-Servicios-Otros
Alerta Bulk del 29734	Variables-Servicios-Otros
Alerta Bulk del 54351	Variables-Servicios-Otros
Alerta Cablevision al 22253	Variables-Servicios-Otros
Alerta Cablevision del 22253	Variables-Servicios-Otros
Alerta Corporativa al 44099	Variables-Servicios-Otros
Alertas P. Min. Modernización	Variables-Servicios-Otros
Ana Maria Semanal INTERATIVIDADE SMS	Variables-Servicios-Otros
Aplicativos Digitais - Hero - Basico	Variables-Servicios-Otros
Aplicativos Digitais - Hero Adv	Variables-Servicios-Otros
Aplicativos Digitais - Revista Light	Variables-Servicios-Otros
Apps Clube Semanal	Variables-Servicios-Otros
Asist 3000 Telinfor	Variables-Servicios-Otros
Asist Info Client ICE	Variables-Servicios-Otros
Asociacin Medicos sin Fronteras Espana	Variables-Servicios-Otros
ATENDIMENTO INSS NAMERO ESPECIAL	Variables-Servicios-Otros
att subscription	Variables-Servicios-Otros
Audiolibro Buke	Variables-Servicios-Otros
AUXILIO A LISTA	Variables-Servicios-Otros
AWG LIBROS-MDG	Variables-Servicios-Otros
B.SMS 9310 INOLVIDABLE FM	Variables-Servicios-Otros
Bailando 2018	Variables-Servicios-Otros
BAM1C Recepción y envío de sms desde la web	Variables-Servicios-Otros
Banelco Recargas de Saldo ISO	Variables-Servicios-Otros
BON MMS 388 PPV AMISTO UY	Variables-Servicios-Otros
BON SMS 1122 GU?A MOVIL	Variables-Servicios-Otros
