CargoOK	IdCargo	IdTipo	IdTipo2
Roaming de Voz saliente Resto del mundo	Variables	Internacional	Roaming Voz
Roaming Dinamarca	Variables	Internacional	Roaming Voz
Roaming Dinamarca (Telia Denmark)	Variables	Internacional	Roaming Voz
Roaming Ecuador (Otecel S.A.)	Variables	Internacional	Roaming Voz
Roaming Espana (Telefonica Movil)	Variables	Internacional	Roaming Voz
Roaming Filipinas (Globe Telecom)	Variables	Internacional	Roaming Voz
Roaming Francia (Orange 208)	Variables	Internacional	Roaming Voz
Roaming Grecia (Vodafone Panafon)	Fijos	Voz	Internacional
Roaming Holanda (Kpn)	Variables	Internacional	Roaming Voz
Roaming Holanda (Vodafone Libertel)	Variables	Internacional	Roaming Voz
Roaming Hong Kong (Hongkong Csl)	Variables	Internacional	Roaming Voz
Roaming India (Barthi Celular Air)	Variables	Internacional	Roaming Voz
Roaming India (Bharti Televentures Hexacom)	Variables	Internacional	Roaming Voz
Roaming Indonesia (Telkomsel)	Variables	Internacional	Roaming Voz
Roaming Internacional	Variables	Internacional	Roaming Voz
ROAMING INTERNAL VOZ GRUPO TELEFONICA	Variables	Internacional	Roaming Voz
ROAMING INTERNET VIAJE	Variables	Internacional	Roaming Datos
Roaming Italia (Tim)	Variables	Internacional	Roaming Voz
Roaming Italia (Wind Gsm)	Variables	Internacional	Roaming Voz
Roaming Iusacell, Mexico	Variables	Internacional	Roaming Voz
Roaming llamada de voz internacional	Variables	Internacional	Roaming Voz
Roaming Llamadas salientes	Variables	Internacional	Roaming Voz
Roaming Llamadas salientes - Broomfield (CO)	Variables	Internacional	Roaming Voz
Roaming Llamadas salientes - CAYEY	Variables	Internacional	Roaming Voz
Roaming Llamadas salientes - Florida (FL)	Variables	Internacional	Roaming Voz
Roaming Llamadas salientes - LK BUN VST	Variables	Internacional	Roaming Voz
Roaming Llamadas salientes - New York	Variables	Internacional	Roaming Voz
Roaming Llamadas salientes - New York (NY)	Variables	Internacional	Roaming Voz
Roaming Llamadas salientes - Orlando (FL)	Variables	Internacional	Roaming Voz
Roaming Llamadas salientes - Singapore Fijo	Variables	Internacional	Roaming Voz
Roaming Llamadas salientes - Venezuela Móvil	Variables	Internacional	Roaming Voz
Roaming Local - Claro a Claro	Variables	Internacional	Roaming Voz
Roaming Local - Móvil a fijo	Variables	Internacional	Roaming Voz
Roaming Mensajes SMS (Env.)	Variables	Internacional	Roaming SMS
Roaming Mexico (Pegaso Movistar Gsm)	Variables	Internacional	Roaming Voz
Roaming Minutes	Variables	Internacional	Roaming Voz
Roaming Packages	Fijos	Datos	Internacional
Roaming Panama (Movistar)	Variables	Internacional	Roaming Voz
Roaming Paraguay (Telecel)	Variables	Internacional	Roaming Voz
Roaming Peru (Movistar Permo)	Variables	Internacional	Roaming Voz
Roaming Peru (Tim Peru Sac)	Variables	Internacional	Roaming Voz
Roaming Portugal (Vodafone Telecel)	Variables	Internacional	Roaming Voz
Roaming Reino Unido (O2 Uk)	Variables	Internacional	Roaming Voz
Roaming Rep. Dominicana (Ftd - Orange)	Variables	Internacional	Roaming Voz
Roaming Republica Checa	Variables	Internacional	Roaming Voz
Roaming Republica Dominicana	Variables	Internacional	Roaming Voz
Roaming Republica Dominicana (Claro)	Variables	Internacional	Roaming Voz
Roaming Resto De America 100mb	Variables	Internacional	Roaming Datos
Roaming RUMANIA ORNG	Variables	Internacional	Roaming Voz
Roaming Sin Fronteras	Variables	Internacional	Roaming Datos
ROAMING SIN FRONTERAS EUROPA	Variables	Internacional	Roaming Datos
Roaming SMS	Variables	Internacional	Roaming SMS
Roaming SMS Argentina	Variables	Internacional	Roaming SMS
Roaming SMS Cabo Verde	Variables	Internacional	Roaming SMS
Roaming SMS E. 72207-ARGENTINA MOVISTAR	Variables	Internacional	Roaming SMS
Roaming SMS Entrante	Variables	Internacional	Roaming SMS
Roaming SMS Japón	Variables	Internacional	Roaming SMS
Roaming SMS Movistar Argentina	Variables	Internacional	Roaming SMS
Roaming SMS Movistar Uruguay	Variables	Internacional	Roaming SMS
Roaming SMS Saliente	Variables	Internacional	Roaming SMS
Roaming SMS Vivo Brasil	Variables	Internacional	Roaming SMS
Roaming Sudáfrica Datos	Variables	Internacional	Roaming Datos
Roaming Suecia (Telia Mobile)	Variables	Internacional	Roaming Voz
Roaming Suiza (Orange Gsm)	Variables	Internacional	Roaming Voz
Roaming Suiza (Sunrise)	Variables	Internacional	Roaming Voz
Roaming Suiza (Swisscom)	Variables	Internacional	Roaming Voz
Roaming Tarifa de Viaje Mundo	Variables	Internacional	Roaming Voz
Roaming Telefonica Moviles Costa Rica	Variables	Internacional	Roaming Voz
Roaming Uruguay (Abiatar S.A)	Variables	Internacional	Roaming Voz
Roaming Uruguay (Antel)	Variables	Internacional	Roaming Voz
Roaming Usa (Cingular Wireless )	Variables	Internacional	Roaming Voz
Roaming Usa (T-Mobile 6)	Variables	Internacional	Roaming Voz
Roaming Voz	Variables	Internacional	Roaming Voz
Roaming Voz - Arg Telecom Personal	Variables	Internacional	Roaming Voz
Roaming Voz Argentina	Variables	Internacional	Roaming Voz
Roaming Voz E..72207 ARGENTINA MOVISTAR	Variables	Internacional	Roaming Voz
Roaming Voz Emiratos Árabes Unidos	Variables	Internacional	Roaming Voz
Roaming Voz en Eslovenia	Variables	Internacional	Roaming Voz
Roaming Voz España Movistar	Variables	Internacional	Roaming Voz
Roaming Voz Internacional	Variables	Internacional	Roaming Voz
Roaming Voz Movistar Uruguay	Variables	Internacional	Roaming Voz
Roaming Voz Operador 72410 - BRASIL VIVO	Variables	Internacional	Roaming Voz
ROAMING VOZ SVA POS R	Variables	Internacional	Roaming Voz
Roaming Voz Telefonica Mexico	Variables	Internacional	Roaming Voz
Roaming Voz Telefonica Panama Movistar	Variables	Internacional	Roaming Voz
Roaming Voz Telefonica Perú Movistar	Variables	Internacional	Roaming Voz
Roaming Voz Telefonica USA ATT Mobility	Variables	Internacional	Roaming Voz
Roaming Voz Vivo Brasil	Variables	Internacional	Roaming Voz
Roaming Voz Vodafone Portugal	Variables	Internacional	Roaming Voz
Roaming Whatsapp	Variables	Internacional	Roaming Datos
Roaming Whatsapp  15 dias	Variables	Internacional	Roaming Datos
Roaming Whatsapp  7 dias	Fijos	Datos	Internacional
Roaming Z2 Datos - Navegación Libre	Variables	Internacional	Roaming Datos
Roaming Zona Sur 100mb	Variables	Internacional	Roaming Datos
Roaming.4GB Uruguay y Paraguay	Variables	Internacional	Roaming Datos
Roamng Data - France	Variables	Internacional	Roaming Datos
Roamng Data - Ireland	Variables	Internacional	Roaming Datos
Roamng Data - Korea	Variables	Internacional	Roaming Datos
Router MW41NF	Variables	Varios	Equipos
Router WNC WLD71-T3 Negocios	Variables	Varios	Equipos
Rugged Cyrus M17	Variables	Varios	Equipos
Rye City Tax-Telecom	Impuestos	Varios	Otros
S Barrington Mtt	Impuestos	Varios	Otros
s used Call over WiFi on FirstNet Core	Variables	Excedente	Voz Aire
s used Mob Sel Pool w/o Tether GB - LTE Smrtphn VVM	Variables	Varios	Otros
s used Plan s	Variables	Varios	Otros
Saint John County Communication Service Tax	Impuestos	Varios	Otros
SALDO ADEUDADO	Variables	Varios	Otros
Saldo Anterior vigente al 02-dic-2019	Variables	Varios	Otros
Saldo Deuda	Variables	Varios	Otros
Saldo Principal	Fijos	Varios	Otros
Saldo Residual de Parcela	Variables	Varios	Equipos
Sales Tax	Impuestos	Varios	Otros
Sales Tax K008-F-10185275	Variables	Varios	Impuestos
Sales Tax K008-F-10185313	Variables	Varios	Impuestos
Sales Tax K008-F-10185611	Variables	Varios	Impuestos
Sales Tax K008-F-10185613	Variables	Varios	Impuestos
Sales Tax K008-Y-30149875	Variables	Varios	Impuestos
Sales Tax K008-Y-30150219	Variables	Varios	Impuestos
Sales Tax K008-Y-30161465	Variables	Varios	Impuestos
Sales Tax K008-Y-30161917	Variables	Varios	Impuestos
Sales Tax K008-Y-30278433	Variables	Varios	Impuestos
Sales Tax K008-Y-30278471	Variables	Varios	Impuestos
Sales Tax K008-Y-30280411	Variables	Varios	Impuestos
Sales Tax K008-Y-30301383	Variables	Varios	Impuestos
Sales Tax K008-Y-30301741	Variables	Varios	Impuestos
Sales Tax K008-Y-30305859	Variables	Varios	Impuestos
Sales Tax N097-Y-1010391	Variables	Varios	Impuestos
Sales Tax N097-Y-1010403	Variables	Varios	Impuestos
Sales Tax N097-Y-1010483	Variables	Varios	Impuestos
Saliente Dia	Variables	Excedente	Voz Aire
Saliente fuera de flota Dia	Variables	Excedente	Voz Aire
Saliente fuera de flota Noche	Variables	Excedente	Voz Aire
Saliente Noche	Variables	Excedente	Voz Aire
Salud y Bienestar	Variables	Servicios	Otros
SAM  A21S  EN  VENTA	Variables	Servicios	Otros
SAM E2220	Variables	Varios	Equipos
SAM E2220 CAT222 GAT TDF	Variables	Varios	Equipos
Samsung  A04 32GB	Variables	Varios	Equipos
Samsung A01 32 GB	Variables	Varios	Equipos
Samsung A01 32GB	Variables	Varios	Equipos
Samsung A01 Core	Variables	Varios	Equipos
Samsung A02 32GB	Variables	Varios	Equipos
Samsung A02 64GB	Variables	Varios	Equipos
Samsung A02s 64GB	Variables	Varios	Equipos
Samsung A03	Variables	Varios	Equipos
Samsung A03 128GB	Variables	Varios	Equipos
Samsung A03 32GB	Variables	Varios	Equipos
Samsung A03 64GB	Variables	Varios	Equipos
Samsung A03 Core	Variables	Varios	Equipos
Samsung A04 128GB	Variables	Varios	Equipos
Samsung A04 32GB	Variables	Varios	Equipos
Samsung A04 64GB	Variables	Varios	Equipos
Samsung A04E 64GB	Variables	Varios	Equipos
Samsung A04s 128GB	Variables	Varios	Equipos
Samsung A10	Variables	Varios	Equipos
Samsung A10 32GB	Variables	Varios	Equipos
Samsung A11	Variables	Varios	Equipos
Samsung A11 64GB	Variables	Varios	Equipos
Samsung A12	Variables	Varios	Equipos
Samsung A12 128 GB	Variables	Varios	Equipos
Samsung A12 128GB	Variables	Varios	Equipos
Samsung A12 64GB	Variables	Varios	Impuestos
Samsung A13	Variables	Varios	Equipos
Samsung A13 128GB	Variables	Varios	Equipos
Samsung A13 64GB	Variables	Varios	Equipos
Samsung A14 128GB	Variables	Varios	Equipos
Samsung A145	Variables	Varios	Equipos
Samsung A20	Variables	Varios	Equipos
Samsung A21	Variables	Varios	Equipos
Samsung A21s 128GB	Variables	Varios	Equipos
Samsung A21s DS	Variables	Varios	Equipos
Samsung A22	Variables	Varios	Equipos
Samsung A22 128GB	Variables	Varios	Equipos
Samsung A23	Variables	Varios	Equipos
Samsung A23 128GB	Variables	Varios	Equipos
Samsung A24 128GB	Variables	Varios	Equipos
SAMSUNG A30	Variables	Varios	Equipos
Samsung A30 32GB	Variables	Varios	Equipos
Samsung A30 64GB	Variables	Varios	Equipos
Samsung A31	Variables	Varios	Equipos
Samsung A31 128GB	Variables	Varios	Equipos
Samsung A32	Variables	Varios	Equipos
Samsung A32 128GB	Variables	Varios	Equipos
Samsung A33	Variables	Varios	Equipos
Samsung A33 128GB	Variables	Varios	Equipos
Samsung A34 128GB	Variables	Varios	Equipos
Samsung A34 256GB	Variables	Varios	Equipos
Samsung A5 A520F	Variables	Varios	Equipos
Samsung A50 128GB	Variables	Varios	Equipos
Samsung A50 64GB	Variables	Varios	Equipos
Samsung A51	Variables	Varios	Equipos
Samsung A51 128GB	Variables	Varios	Equipos
Samsung A52 128GB	Variables	Varios	Equipos
Samsung A525 128 GB	Variables	Varios	Equipos
Samsung A52S 128 GB	Variables	Varios	Equipos
Samsung A52S 128GB	Variables	Varios	Equipos
Samsung A53	Variables	Varios	Equipos
Samsung A53 128GB	Variables	Varios	Equipos
Samsung A536	Variables	Varios	Equipos
Samsung A54 128GB	Variables	Varios	Equipos
Samsung A54 256GB	Variables	Varios	Equipos
Samsung A6+ 64GB	Variables	Varios	Equipos
Samsung A7 64GB	Variables	Varios	Equipos
Samsung A70 128 GB	Variables	Varios	Equipos
Samsung A70 128GB	Variables	Varios	Equipos
Samsung A71	Variables	Varios	Equipos
Samsung A71 128GB	Variables	Varios	Equipos
Samsung A72 128GB	Variables	Varios	Equipos
Samsung A8	Variables	Varios	Equipos
Samsung BSM-G985F	Variables	Varios	Equipos
Samsung Cover	Variables	Varios	Equipos
Samsung E3300	Variables	Varios	Equipos
Samsung Galaxy	Variables	Varios	Equipos
Samsung Galaxy A01 4G	Variables	Varios	Equipos
Samsung Galaxy A01 Core 4G	Variables	Varios	Equipos
Samsung Galaxy A02	Variables	Varios	Equipos
Samsung Galaxy A02 64 GB	Variables	Varios	Equipos
Samsung Galaxy A02s 64 GB	Variables	Varios	Equipos
Samsung Galaxy A03Â	Variables	Varios	Equipos
Samsung Galaxy A03s 64GB	Variables	Varios	Equipos
Samsung Galaxy A03s Negro	Variables	Varios	Equipos
Samsung Galaxy A10	Variables	Varios	Equipos
Samsung Galaxy A10 4G	Variables	Varios	Equipos
Samsung Galaxy A10S	Variables	Varios	Equipos
Samsung Galaxy A11	Variables	Varios	Equipos
Samsung Galaxy A11 32GB	Variables	Varios	Equipos
Samsung Galaxy A11 4G	Variables	Varios	Equipos
Samsung Galaxy A11 4G Blanco	Variables	Varios	Equipos
Samsung Galaxy A12	Variables	Varios	Equipos
Samsung Galaxy A12 128GB	Variables	Varios	Equipos
Samsung Galaxy A12 128gb New 4g Negro	Variables	Varios	Equipos
Samsung Galaxy A12 4G Azul	Variables	Varios	Equipos
Samsung Galaxy A12 New 4G	Variables	Varios	Equipos
Samsung Galaxy A20	Variables	Varios	Equipos
Samsung Galaxy A20 4G	Variables	Varios	Equipos
Samsung Galaxy A20S 4G	Variables	Varios	Equipos
Samsung Galaxy A20S 4G Azul	Variables	Varios	Equipos
Samsung Galaxy A20S 4G Negro	Variables	Varios	Equipos
Samsung Galaxy A21	Variables	Varios	Equipos
Samsung Galaxy A21S 128Gb 4G A	Variables	Varios	Equipos
Samsung Galaxy A21S 128Gb 4G N	Variables	Varios	Equipos
Samsung Galaxy A21S 4G	Variables	Varios	Equipos
Samsung Galaxy A22	Variables	Varios	Equipos
Samsung Galaxy A22 128GB	Variables	Varios	Equipos
Samsung Galaxy A22 4G	Variables	Varios	Equipos
Samsung Galaxy A3 4G LTE	Variables	Varios	Equipos
Samsung Galaxy A30	Variables	Varios	Equipos
Samsung Galaxy A30S	Variables	Varios	Equipos
Samsung Galaxy A31	Variables	Varios	Equipos
Samsung Galaxy A31 4G	Variables	Varios	Equipos
Samsung Galaxy A31 4G Blanco	Variables	Varios	Equipos
Samsung Galaxy A32	Variables	Varios	Equipos
Samsung Galaxy A32 4G	Variables	Varios	Equipos
Samsung Galaxy A32 4G Az	Variables	Varios	Equipos
Samsung Galaxy A32 4G Azul	Variables	Varios	Equipos
Samsung Galaxy A32 4G Blanco	Variables	Varios	Equipos
Samsung Galaxy A32 4g Blanco cantidad 276	Variables	Varios	Equipos
Samsung Galaxy A33	Variables	Varios	Equipos
Samsung Galaxy A5 2017 4G LTE	Variables	Varios	Equipos
Samsung Galaxy A50	Variables	Varios	Equipos
Samsung Galaxy A50 4G	Variables	Varios	Equipos
Samsung Galaxy A50 4G 128 GB	Variables	Varios	Equipos
Samsung Galaxy A50 4G Azul	Variables	Varios	Equipos
Samsung Galaxy A505	Variables	Varios	Equipos
Samsung Galaxy A51	Variables	Varios	Equipos
Samsung Galaxy A52	Variables	Varios	Equipos
Samsung Galaxy A52 4G	Variables	Varios	Equipos
Samsung Galaxy A53	Variables	Varios	Equipos
Samsung Galaxy A6 Plus 4G Negr	Variables	Varios	Equipos
Samsung Galaxy A6 Plus 4G Orqu	Variables	Varios	Equipos
Samsung Galaxy A7 4G	Variables	Varios	Equipos
Samsung Galaxy A70	Variables	Varios	Equipos
Samsung Galaxy A71	Variables	Varios	Equipos
Samsung Galaxy A71 Negro	Variables	Varios	Equipos
Samsung Galaxy A72	Variables	Varios	Equipos
Samsung Galaxy Core prime 4G L	Variables	Varios	Equipos
SAMSUNG Galaxy Fame S6810	Variables	Varios	Equipos
Samsung Galaxy J1 4G LTE	Variables	Varios	Equipos
Samsung Galaxy J1 Mini Prime 4	Variables	Varios	Equipos
Samsung Galaxy J2 4G LTE	Variables	Varios	Equipos
Samsung Galaxy J2 Core 16GB 4G	Variables	Varios	Equipos
Samsung Galaxy J2 Prime	Variables	Varios	Equipos
SAMSUNG GALAXY J357	Variables	Varios	Equipos
Samsung Galaxy J4 32 GB	Variables	Varios	Equipos
Samsung Galaxy J4 4G	Variables	Varios	Equipos
Samsung Galaxy J4 Core	Variables	Varios	Equipos
Samsung Galaxy J4 Core 4G	Variables	Varios	Equipos
Samsung Galaxy J4 Plus 4G	Variables	Varios	Equipos
Samsung Galaxy J5 Prime 4G LTE	Variables	Varios	Equipos
Samsung Galaxy J6 4G	Variables	Varios	Equipos
Samsung Galaxy J6 Plus 4G	Variables	Varios	Equipos
Samsung Galaxy J7 4G LTE	Variables	Varios	Equipos
Samsung Galaxy J7 Neo	Variables	Varios	Equipos
Samsung Galaxy J7 Neo 4G	Variables	Varios	Equipos
Samsung Galaxy J7 Neo 4G Dorad	Variables	Varios	Equipos
Samsung Galaxy J7 Prime 4G Neg	Variables	Varios	Equipos
Samsung Galaxy J8 4G	Variables	Varios	Equipos
Samsung Galaxy Note 20 4G	Variables	Varios	Equipos
Samsung Galaxy Note 8	Variables	Varios	Equipos
Samsung Galaxy Note 8 Installment	Variables	Varios	Equipos
Samsung Galaxy Note 9	Variables	Varios	Equipos
SAMSUNG GALAXY NOTE8	Variables	Varios	Equipos
Samsung Galaxy S10	Variables	Varios	Equipos
Samsung Galaxy S10 4G	Variables	Varios	Equipos
Samsung Galaxy S10+ 4G	Variables	Varios	Equipos
Samsung Galaxy S10E 4G	Variables	Varios	Equipos
Samsung Galaxy S20	Variables	Varios	Equipos
Samsung Galaxy S20 4G	Variables	Varios	Equipos
Samsung Galaxy S20 4G Gris Bun	Variables	Varios	Equipos
Samsung Galaxy S20 FE 4G	Variables	Varios	Equipos
Samsung Galaxy S20 Plus 4G	Variables	Varios	Equipos
Samsung Galaxy S20 Plus 4G Neg	Variables	Varios	Equipos
Samsung Galaxy S20 Ultra 4G	Variables	Varios	Equipos
Samsung Galaxy S20 Ultra 4G Ne	Variables	Varios	Equipos
Samsung Galaxy S21	Variables	Varios	Equipos
Samsung Galaxy S21 5G	Variables	Varios	Equipos
Samsung Galaxy S21 5G Gris	Variables	Varios	Equipos
Samsung Galaxy S21 Plus 5G Gri	Variables	Varios	Equipos
Samsung Galaxy S21 Ultra 5G	Variables	Varios	Equipos
Samsung Galaxy S22	Variables	Varios	Equipos
Samsung Galaxy S6 Edge 4G LTE	Variables	Varios	Equipos
SAMSUNG GALAXY S7	Variables	Varios	Equipos
Samsung Galaxy S8 4G LTE	Variables	Varios	Equipos
Samsung Galaxy S8 Plus 4G LTE	Variables	Varios	Equipos
Samsung Galaxy S9 4G	Variables	Varios	Equipos
Samsung Galaxy S9 4G Purpura	Variables	Varios	Equipos
SAMSUNG GALAXY S9 PLUS	Variables	Varios	Equipos
Samsung Galaxy S9 Plus 4G	Variables	Varios	Equipos
Samsung Galaxy S9 Plus 4G Negr	Variables	Varios	Equipos
SAMSUNG GALAXY SMA 102 U	Variables	Varios	Equipos
SAMSUNG GALAXY SMA 96 OU	Variables	Varios	Equipos
SAMSUNG GALAXY SMA 960 OU	Variables	Varios	Equipos
Samsung J	Variables	Varios	Otros
Samsung J2	Variables	Varios	Equipos
Samsung J2 Core	Variables	Varios	Equipos
Samsung J2 Core 16GB	Variables	Varios	Equipos
Samsung J2 Prime 16GB 4G	Variables	Varios	Equipos
Samsung J2 Prime G532 LTE	Variables	Varios	Equipos
Samsung J357 Installment	Variables	Varios	Equipos
Samsung J357 Note 8	Variables	Varios	Equipos
Samsung J4 16GB	Variables	Varios	Equipos
Samsung J4 Core 16GB	Variables	Varios	Equipos
Samsung J4 Plus 32GB	Variables	Varios	Equipos
Samsung J5 Prime	Variables	Varios	Equipos
Samsung J6 32GB	Variables	Varios	Equipos
Samsung J6 Plus 32GB	Variables	Varios	Equipos
Samsung J7	Variables	Varios	Equipos
Samsung J7 Installment	Variables	Varios	Equipos
Samsung J7 Neo LTE	Variables	Varios	Equipos
Samsung J7 Prime	Variables	Varios	Equipos
Samsung J7 Prime 32 GB	Variables	Varios	Equipos
Samsung J8 32 GB	Variables	Varios	Equipos
Samsung Note	Variables	Varios	Equipos
Samsung Note 10 256GB	Variables	Varios	Equipos
Samsung Note 10+	Variables	Varios	Equipos
Samsung Note 20 Ultra	Variables	Varios	Equipos
Samsung Note 8	Variables	Varios	Equipos
Samsung Note 9	Variables	Varios	Equipos
Samsung S10	Variables	Varios	Equipos
Samsung S10+	Variables	Varios	Equipos
Samsung S10E 128GB	Variables	Varios	Equipos
Samsung S20	Variables	Varios	Equipos
Samsung S20 128GB	Variables	Varios	Equipos
Samsung S20 Fe 128GB	Variables	Varios	Equipos
Samsung S21	Variables	Varios	Equipos
Samsung S21 128GB	Variables	Varios	Equipos
Samsung S21 256GB	Variables	Varios	Equipos
Samsung S22 128GB	Variables	Varios	Equipos
Samsung S22P 256GB	Variables	Varios	Equipos
Samsung S22U 256GB	Variables	Varios	Equipos
Samsung S23 256GB	Variables	Varios	Equipos
Samsung S23 512GB	Variables	Varios	Equipos
Samsung S23+ 256GB	Variables	Varios	Equipos
Samsung S23U	Variables	Varios	Equipos
Samsung S23U 256GB	Variables	Varios	Equipos
Samsung S23U 512GB	Variables	Varios	Equipos
Samsung S3500 Blister	Variables	Varios	Equipos
Samsung S7	Variables	Varios	Equipos
Samsung S7 Installment	Variables	Varios	Equipos
Samsung S8 64 GB	Variables	Varios	Equipos
Samsung S9	Variables	Varios	Equipos
Samsung S9 Plus	Variables	Varios	Equipos
Samsung SM A-135M	Variables	Varios	Equipos
Samsung SM A013M	Variables	Varios	Equipos
Samsung SM A015M	Variables	Varios	Equipos
Samsung SM A015M Bonif.	Variables	Varios	Equipos
Samsung SM A11	Variables	Varios	Equipos
Samsung SM A127M	Variables	Varios	Equipos
Samsung SM A21	Variables	Varios	Equipos
SAMSUNG SM A225M	Variables	Varios	Equipos
Samsung SM-325	Variables	Varios	Equipos
Samsung SM-A022M/64	Variables	Varios	Equipos
Samsung SM-A022M/64l	Variables	Varios	Equipos
Samsung SM-A025M	Variables	Varios	Equipos
Samsung SM-A032M	Variables	Varios	Equipos
Samsung SM-A035M	Variables	Varios	Equipos
Samsung SM-A035M Bonif.	Variables	Varios	Equipos
Samsung SM-A037M	Variables	Varios	Equipos
Samsung SM-A042M	Variables	Varios	Equipos
Samsung SM-A045M	Variables	Varios	Equipos
Samsung SM-A045M-128	Variables	Varios	Equipos
Samsung SM-A045M-64	Variables	Varios	Equipos
Samsung SM-A047M	Variables	Varios	Equipos
Samsung SM-A115M	Variables	Varios	Equipos
Samsung SM-A125M	Variables	Varios	Equipos
Samsung SM-A127M	Variables	Varios	Equipos
Samsung SM-A135M	Variables	Varios	Equipos
Samsung SM-A135M.	Variables	Varios	Equipos
Samsung SM-A146M	Variables	Varios	Equipos
Samsung SM-A217M	Variables	Varios	Equipos
Samsung SM-A225M	Variables	Varios	Equipos
Samsung SM-A226B	Variables	Varios	Equipos
Samsung SM-A226B Bonif.	Variables	Varios	Equipos
Samsung SM-A226B.	Variables	Varios	Equipos
Samsung SM-A235M	Variables	Varios	Equipos
Samsung SM-A236B	Variables	Varios	Equipos
Samsung SM-A245M	Variables	Varios	Equipos
Samsung SM-A32 CON CARGO DE ENVIO POR 177 EQUIPOS	Variables	Varios	Equipos
Samsung SM-A325M	Variables	Varios	Equipos
Samsung SM-A336M	Variables	Varios	Equipos
Samsung SM-A346M	Variables	Varios	Equipos
Samsung SM-A528B	Variables	Varios	Equipos
Samsung SM-A536E	Variables	Varios	Equipos
Samsung SM-A546E	Variables	Varios	Equipos
Samsung SM-F721B-256	Variables	Varios	Equipos
Samsung SM-G525F	Variables	Varios	Equipos
Samsung SM-G715U	Variables	Varios	Equipos
Samsung SM-G780G	Variables	Varios	Equipos
Samsung SM-G781B	Variables	Varios	Equipos
Samsung SM-G990B	Variables	Varios	Equipos
Samsung SM-G990E	Variables	Varios	Equipos
Samsung SM-G991B	Variables	Varios	Equipos
Samsung SM-G998B	Variables	Varios	Equipos
Samsung SM-J400M	Variables	Varios	Equipos
Samsung SM-S901E	Variables	Varios	Equipos
Samsung SM-S906E	Variables	Varios	Equipos
Samsung SM-S908E	Variables	Varios	Equipos
Samsung SM-S911B/256	Variables	Varios	Equipos
Samsung SM-S916B/256	Variables	Varios	Equipos
Samsung SM-S918B/256	Variables	Varios	Equipos
Samsung SM-S918B/512	Variables	Varios	Equipos
Samsung unknown	Variables	Varios	Equipos
Samsung USADO EXCELENTE SM-A515F	Variables	Varios	Equipos
Samsung Xcover Pro 4G	Variables	Varios	Equipos
Samsung Z Flip 4 256GB	Variables	Varios	Equipos
Samsung Z Fold 4 256 GB	Variables	Varios	Equipos
San Francisco City/County Uut	Impuestos	Varios	Otros
San Francisco County 911 Fee	Impuestos	Varios	Otros
San Francisco County District Tax	Impuestos	Varios	Otros
San Francisco County Sales Tax	Impuestos	Varios	Otros
San Jose City Uut	Impuestos	Varios	Otros
San Jose Telephone Line Tax	Impuestos	Varios	Otros
SANCION CHEQUE DEVUELTO GSM	Variables	Varios	Otros
SANCION POR RETIRO	Variables	Varios	Otros
SANCION RETIRO	Variables	Varios	Otros
SANCION RETIRO/DOWNGRADE SVA	Variables	Varios	Otros
Sandoval County Tele G/R Surchg	Impuestos	Varios	Otros
SBT Noticia Semanal	Variables	Servicios	Otros
SC State Sales Tax	Impuestos	Varios	Otros
SC State Sales Tax - Telecom	Variables	Varios	Impuestos
SC surcharge surcharges and fees amount	Impuestos	Varios	Otros
SC Universal Service	Variables	Varios	Otros
SCP ZAG ANTI GLRFP IPHXR CLR Qty	Variables	Varios	Equipos
SCP ZAG IVSGLASS IS	Variables	Varios	Equipos
Screen protector glass	Variables	Varios	Equipos
SD State Sales Surcharge	Variables	Varios	Impuestos
SD State Telecom Surcharge	Variables	Varios	Impuestos
Sdo.Pend.Fact.Vta.N-A5722-00025742 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.N-NULO Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.NÂº A5722-00077982 Cuota 3/3	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.NÂº A5722-00077983 Cuota 3/3	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.NÂº A5722-00077984 Cuota 3/3	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.NÂº A5722-00077985 Cuota 3/3	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.NÂº A5722-00078816 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.NÂº A5722-00078817 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.NÂº A5722-00078818 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.NÂº A5722-00078819 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.NÂº A5722-00078820 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.NÂº A5722-00078821 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.NÂº A5722-00078822 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.NÂº A5722-00078823 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.NÂº A5722-00078824 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.NÂº A5722-00078825 Cuota 1/1	Variables	Varios	Equipos
