CargoOK	IdCargo	IdTipo	IdTipo2
Funcionalidad VoLTE	Fijos	Varios	Otros
Servicio de SMS Smart MOVISTAR KITE PLATFORM	Fijos	Varios	Nacional SMS
Plan trama 60 canales 120.000 min CLR	Fijos	Voz	Nacional
Plan trama 60 canales 120.000 min CLR	Fijos	Voz	Nacional
Plan Libre Empresas S1	Fijos	Varios	Todo Incluido
Bono Viaje Datos 2 GB	Fijos	Datos	Internacional
Bono Viaje SMS Ilimitado	Fijos	Varios	Nacional SMS
Bono Viaje Voz Ilimitado	Fijos	Voz	Nacional
RED Empresa Descuento 90	Fijos	Varios	Otros
Amazon Web Services	Fijos	Varios	Otros
Plan Comunidad Empresas 8 GB	Fijos	Varios	Todo Incluido
Plan 8GB Plus	Fijos	Datos	BAM
Internet Movil 10GB con Bloqueo	Fijos	Datos	Smartphone
Internet Movil 15GB con Bloqueo	Fijos	Datos	Smartphone
Internet Movil 2GB con Bloqueo	Fijos	Datos	Smartphone
Plan Flota 25000 Minutos	Fijos	Voz	Nacional
A007C 1 GB Internet	Fijos	Datos	Smartphone
LD5 Multimedia Empresas 100 GB CORP	Fijos	Varios	Todo Incluido
LD6 Multimedia Empresas 100 GB CORP	Fijos	Varios	Todo Incluido
Plan Movil Empresas 100 GB	Fijos	Varios	Todo Incluido
Servicio básico iPhone	Fijos	Varios	Otros
Video llamada	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
Factura digital	Fijos	Varios	Otros
Bloqueo Internet	Fijos	Varios	Otros
Key Unlimited SmartPhone LTE No Thethering No VoiceMail	Fijos	Varios	Todo Incluido
Key Unlimited SmartPhone LTE No Thethering No VoiceMail	Fijos	Varios	Todo Incluido
Key Unlimited SmartPhone LTE With Thethering No VoiceMail	Fijos	Varios	Todo Incluido
Key Unlimited SmartPhone LTE No Thethering No VoiceMail	Fijos	Varios	Todo Incluido
Key Unlimited SmartPhone LTE No Thethering No VoiceMail	Fijos	Varios	Todo Incluido
Key Unlimited SmartPhone LTE With Thethering No VoiceMail	Fijos	Varios	Todo Incluido
Funcionalidad VoLTE	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
Descuento 60% x 6	Fijos	Varios	Otros
"Paquete de 15,000 Mensajes	"	Fijos	Varios	Nacional SMS
DATOS 8GB LTE	Fijos	Datos	Smartphone
Claro MDM básico	Fijos	Varios	MDM
PLAN DATOS VERTICALES 4 GB	Fijos	Datos	Smartphone
Flexible Business Smartphone 4gb	Fijos	Datos	Smartphone
Flexible Business Smartphone 4gb	Fijos	Datos	Smartphone
Flexible Business Smartphone 4gb	Fijos	Datos	Smartphone
Flexible Business Smartphone 4gb	Fijos	Datos	Smartphone
International Travel 05gb / 100 min & Msg Monthly	Fijos	Varios	Otros
Nationwide Talk Unlimited	Fijos	Voz	Nacional
Nationwide Unlimited	Fijos	Voz	Nacional
Mobile Protection-Asurion	Fijos	Varios	Garantias
TravelPass Turkey	Fijos	Voz	Internacional
Proporcional Factura digital	Fijos	Varios	Otros
dcto. CF  plan  2216	Fijos	Datos	Smartphone
dcto. CF  plan  2221	Fijos	Datos	Smartphone
dcto. CF  plan  2221	Fijos	Datos	Smartphone
dcto. CF  plan  2221	Fijos	Datos	Smartphone
VIVO BIS	Fijos	Datos	Smartphone
Funcionalidad VoLTE	Fijos	Varios	Otros
Servicio básico llamadas y GPRS	Fijos	Varios	Perfiles
PE27C Bonificación Internet	Fijos	Datos	Smartphone
PE27C Bonificación SMS	Fijos	Varios	Nacional SMS
PE72R Bonificación Internet	Fijos	Datos	Smartphone
PE72R Bonificación SMS	Fijos	Varios	Nacional SMS
PE81R Proporcional 10000 SMS	Fijos	Varios	Nacional SMS
PE81R Proporcional 3 GB Internet	Fijos	Datos	Smartphone
Proporcional Factura digital	Fijos	Varios	Otros
Proporcional Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Proporcional Minutos a otras compañías	Fijos	Voz	Nacional
PE81R Proporcional Plan	Fijos	Varios	Todo Incluido
PE81R Proporcional Servicio básico	Fijos	Varios	Otros
PE83R Bonificación Internet	Fijos	Datos	Smartphone
PE83R Bonificación SMS	Fijos	Varios	Nacional SMS
PE84C Bonificación Internet	Fijos	Datos	Smartphone
PE84C Bonificación SMS	Fijos	Varios	Nacional SMS
PE84R Bonificación Internet	Fijos	Datos	Smartphone
PE84R Bonificación SMS	Fijos	Varios	Nacional SMS
A004C Bonificación Plan	Fijos	Varios	Todo Incluido
LD4_Multimedia Empresas 35GB_CORP	Fijos	Varios	Todo Incluido
Comunidad Empresas 2 GB	Fijos	Varios	Todo Incluido
dcto. CF plan 2133	Fijos	Datos	Smartphone
Plan 3GB .Start	Fijos	Datos	BAM
2222 Corp Pro 45 GB	Fijos	Varios	Todo Incluido
2223 Corp Pro Silver	Fijos	Varios	Todo Incluido
IVR Carga contra factura	Fijos	Varios	Otros
IVR Carga contra factura	Fijos	Varios	Otros
IVR Carga contra factura	Fijos	Varios	Otros
Plan 5GB Plus	Fijos	Datos	Smartphone
Proporcional Factura digital	Fijos	Varios	Otros
BAM51 Proporcional Plan	Fijos	Datos	BAM
PC02R Servicio básico llamadas y SMS	Fijos	Varios	Otros
PC05C Servicio básico llamadas y SMS	Fijos	Varios	Otros
PC02R 3 GB Internet	Fijos	Datos	Smartphone
PC02R 10000 SMS	Fijos	Varios	Nacional SMS
PE03R Proporcional 10000 SMS	Fijos	Varios	Nacional SMS
PE03R Proporcional 4 GB Internet	Fijos	Datos	Smartphone
PE03R Proporcional bloqueo Internet	Fijos	Varios	Otros
Proporcional Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Proporcional Minutos a otras compañías	Fijos	Voz	Nacional
2132 Int Movil Emp Plu	Fijos	Datos	BAM
2136 Int Movil Emp Plu	Fijos	Datos	BAM
2222 Corp Pro 45 GB	Fijos	Varios	Todo Incluido
2223 Corp Pro Silver	Fijos	Varios	Todo Incluido
Paquete Corporativo Larga Distancia Internacional 100	Fijos	Voz	Internacional
PC05C 10000 SMS	Fijos	Varios	Nacional SMS
PC05C 15 GB Internet	Fijos	Varios	Todo Incluido
PC05C Bonificación Plan	Fijos	Varios	Todo Incluido
Llamadas Atención al cliente en roaming	Fijos	Voz	Internacional
Plan Conectados Plus Empresas 22GB - Datos	Fijos	Varios	Todo Incluido
BAM44 - Plan Internet móvil 5GB	Fijos	Datos	BAM
BAM44 Bonificación Plan	Fijos	Datos	BAM
CN62C - 5GB - Libre	Fijos	Varios	Todo Incluido
CN63C Bonificación Plan	Fijos	Varios	Todo Incluido
CN63C Bonificación SMS	Fijos	Varios	Nacional SMS
CN67C - 25GB - Libre	Fijos	Varios	Todo Incluido
CN67C Bonificación Plan	Fijos	Varios	Todo Incluido
CN67C Bonificación SMS	Fijos	Varios	Nacional SMS
Plan Empresa L ARR	Fijos	Varios	Todo Incluido
Plan Empresa X ARR	Fijos	Varios	Todo Incluido
Plan Empresa XL Libre ARR	Fijos	Varios	Todo Incluido
CN63R 10000 SMS	Fijos	Varios	Nacional SMS
Cargos Administrativos	Fijos	Varios	Otros
Factura digital	Fijos	Varios	Otros
Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Proporcional Factura digital	Fijos	Varios	Otros
CN63R Proporcional Servicio básico	Fijos	Varios	Otros
CN63R Servicio básico Cuenta Control	Fijos	Varios	Otros
Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Minutos a otras compañías	Fijos	Voz	Nacional
CN63R	Fijos	Varios	Todo Incluido
CN63R 8 GB Internet	Fijos	Datos	Smartphone
CN63R Bonificación Internet	Fijos	Datos	Smartphone
CN63R Bonificación Plan	Fijos	Varios	Todo Incluido
Bonificación Plan	Fijos	Varios	Todo Incluido
CN63R Plan	Fijos	Varios	Todo Incluido
Minutos Ilimitados otros destinos	Fijos	Voz	Nacional
Funcionalidad VoLTE	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
NC 1 GB Internet	Fijos	Varios	Otros
NC 3 GB Internet	Fijos	Varios	Otros
NC Roaming AUP	Fijos	Voz	Internacional
NC SMS ilimitados	Fijos	Varios	Nacional SMS
Plan 20 GB Corporativo	Fijos	Varios	Todo Incluido
Plan 35 GB Corporativo	Fijos	Varios	Todo Incluido
Plan 8 GB Corporativo	Fijos	Varios	Todo Incluido
Ajuste Descuento 10%	Fijos	Varios	Todo Incluido
Plan Internet 500MB	Fijos	Datos	Smartphone
Bonificación Internet	Fijos	Datos	Smartphone
Bonificación Plan	Fijos	Varios	Todo Incluido
PC04R Bonificación SMS	Fijos	Varios	Nacional SMS
Suscripción mensual Apple Watch	Fijos	Varios	Perfiles
Suscripción mensual Apple Watch	Fijos	Varios	Perfiles
PC05C Bonificación Internet	Fijos	Datos	Smartphone
PC05C Bonificación Plan	Fijos	Varios	Todo Incluido
PC05C Bonificación SMS	Fijos	Varios	Nacional SMS
PC06C Bonificación Internet	Fijos	Datos	Smartphone
PC06C Bonificación Plan	Fijos	Varios	Todo Incluido
PC06C Bonificación SMS	Fijos	Varios	Nacional SMS
Plan Control Empresas 3GB	Fijos	Varios	Todo Incluido
Plan Comunidad Neg 150 OFF	Fijos	Varios	Todo Incluido
2222 Corp Pro 45 GB	Fijos	Varios	Todo Incluido
dcto. CF plan 2132	Fijos	Datos	Smartphone
dcto. CF  plan  2136	Fijos	Datos	Smartphone
dcto. CF  plan  2222	Fijos	Varios	Todo Incluido
Dcto. 17% CF plan 2223	Fijos	Varios	Todo Incluido
dcto. CF  plan  2222	Fijos	Varios	Todo Incluido
dcto. CF  plan  2222	Fijos	Varios	Todo Incluido
dcto. CF  plan  2222	Fijos	Varios	Todo Incluido
dcto. CF  plan  2222	Fijos	Varios	Todo Incluido
dcto. CF  plan  2223	Fijos	Varios	Todo Incluido
dcto. CF  plan  2223	Fijos	Varios	Todo Incluido
dcto. CF  plan  2223	Fijos	Varios	Todo Incluido
dcto. CF  plan  2222	Fijos	Varios	Todo Incluido
dcto. CF  plan  2222	Fijos	Varios	Todo Incluido
dcto. CF  plan  2222	Fijos	Varios	Todo Incluido
dcto. CF  plan  2222	Fijos	Varios	Todo Incluido
Funcionalidad VoLTE	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
Internet Móvil 2500 MB	Fijos	Datos	Smartphone
Internet Móvil 7 Gb	Fijos	Datos	Smartphone
Paquete 100 Min Larga Distancia	Fijos	Voz	Internacional
Paquete 1000 SMS	Fijos	Varios	Nacional SMS
Comunidad Empresas 12 GB E	Fijos	Varios	Todo Incluido
Comunidad Empresas 20 GB	Fijos	Varios	Todo Incluido
Plan Comunidad Empresas 8 GB	Fijos	Varios	Todo Incluido
Control Empresas 1,5 GB	Fijos	Varios	Todo Incluido
NOF04	Fijos	Varios	Todo Incluido
5g Ultra Wideband Access	Fijos	Datos	BAM
Business Unlimited Data	Fijos	Datos	Smartphone
Detail Billing	Fijos	Varios	Otros
Flexible Business Smartphone 2 GB	Fijos	Varios	Todo Incluido
Flexible Business Smartphone 2 GB	Fijos	Varios	Todo Incluido
Flexible Business Smartphone 2 GB	Fijos	Varios	Todo Incluido
PC02R Bonificación Plan	Fijos	Varios	Todo Incluido
Por Cuenta y Orden de SEGUROS SURA S.A.	Fijos	Varios	Garantias
PE45C Bonificación Internet	Fijos	Datos	Smartphone
Bonificación SMS	Fijos	Varios	Nacional SMS
PE47C Bonificación Internet	Fijos	Datos	Smartphone
PE47C Bonificación SMS	Fijos	Varios	Todo Incluido
PE54C Bonificación Internet	Fijos	Datos	Smartphone
PE54C Bonificación Plan	Fijos	Varios	Todo Incluido
PE54C Bonificación SMS	Fijos	Varios	Nacional SMS
PE85C Bonificación Internet	Fijos	Datos	Smartphone
PE85C Bonificación SMS	Fijos	Varios	Nacional SMS
TRAVELPASS - ECUADOR	Fijos	Datos	Internacional
ATTv3_1 ConTodoNeg 799 C	Fijos	Varios	Todo Incluido
Cargo  Fijo  Plan  2255  WIFI  MOVIL  DEMO  80  GB	Fijos	Datos	BAM
dcto. CF plan 2133	Fijos	Datos	Smartphone
dcto. CF  plan  2136	Fijos	Datos	Smartphone
dcto. CF  plan  2136	Fijos	Datos	Smartphone
dcto. CF  plan  2176	Fijos	Datos	Smartphone
dcto. CF  plan  2185	Fijos	Datos	Smartphone
Plan Mensual Móvil	Fijos	Voz	Nacional
Servicio básico Cuenta Control	Fijos	Varios	Otros
CN73R Proporcional 10000 SMS	Fijos	Varios	Nacional SMS
CN73R Proporcional 8 GB Internet	Fijos	Datos	Smartphone
CN73R Proporcional bloqueo Internet	Fijos	Varios	Otros
Proporcional Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Proporcional Minutos a otras compañías	Fijos	Voz	Nacional
CN73R Proporcional Plan	Fijos	Varios	Todo Incluido
IVR Carga contra factura	Fijos	Varios	Otros
CN84C Plan	Fijos	Varios	Todo Incluido
CN84C 10000 SMS	Fijos	Varios	Nacional SMS
CN84C 8 GB Internet	Fijos	Datos	Smartphone
Bloqueo Internet	Fijos	Varios	Otros
CN84C Bonificación Internet	fijos	Datos	Smartphone
CN84C Bonificación Plan	Fijos	Varios	Todo Incluido
CN84C Bonificación SMS	Fijos	Varios	Nacional SMS
Cargos Administrativos	Fijos	Varios	Otros
Claro Geo full	Fijos	Varios	Otros
Factura digital	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
IVR Carga contra factura en CR	Fijos	Varios	Otros
CN84C Plan	Fijos	Varios	Todo Incluido
Proporcional Factura digital	Fijos	Varios	Otros
CN84C Proporcional Plan	Fijos	Varios	Todo Incluido
CN84C Proporcional Servicio básico	Fijos	Varios	Otros
Servicio básico GSM	Fijos	Varios	Otros
CN84C Servicio Básico llamadas y Asist Móvil	Fijos	Varios	Otros
CN84C Servicio básico llamadas y SMS	Fijos	Varios	Otros
CN86C Plan	Fijos	Varios	Todo Incluido
CN86C 10000 SMS	Fijos	Varios	Nacional SMS
CN86C 25 GB Internet	Fijos	Datos	Smartphone
Bloqueo Internet	Fijos	Varios	Otros
CN86C Bonificación Internet	fijos	Datos	Smartphone
CN86C Bonificación Plan	Fijos	Varios	Todo Incluido
CN86C Bonificación SMS	Fijos	Varios	Nacional SMS
Cargos Administrativos	Fijos	Varios	Otros
Factura digital	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
IVR Carga contra factura en CR	Fijos	Varios	Otros
CN86C Plan	Fijos	Varios	Todo Incluido
Servicio básico GSM	Fijos	Varios	Otros
SERVICIO GLOBAL	Fijos	Varios	Otros
PC03R Bonificación Internet	Fijos	Datos	Smartphone
PC03R Bonificación Plan	Fijos	Varios	Todo Incluido
PC03R Bonificación SMS	Fijos	Varios	Nacional SMS
PC04R Bonificación Internet	Fijos	Datos	Smartphone
PC04R Bonificación Plan	Fijos	Varios	Todo Incluido
PC04R Bonificación SMS	Fijos	Varios	Nacional SMS
Comunidad Empresas 2 GB	Fijos	Varios	Todo Incluido
A004C Bonificación Plan	Fijos	Varios	Todo Incluido
Servicio básico Cuenta Control	Fijos	Varios	Otros
A005C PLAN	Fijos	Varios	Todo Incluido
A005C 8 GB Internet	Fijos	Datos	Smartphone
A005C PLAN	Fijos	Varios	Todo Incluido
Cargos Administrativos	Fijos	Varios	Otros
IVR Carga contra factura	Fijos	Varios	Otros
A005C Minutos Ilimitados otros destinos	Fijos	Voz	Nacional
A005C Plan	Fijos	Varios	Todo Incluido
Roaming AUP	Fijos	Voz	Internacional
Servicio básico Cuenta Control	Fijos	Varios	Otros
SMS Ilimitados	Fijos	Varios	Nacional SMS
BAM45 5 GB Internet	Fijos	Datos	BAM
BAM45 5 GB Internet	Fijos	Datos	BAM
BAM45 Bonificación Plan	Fijos	Datos	BAM
Cargos Administrativos	Fijos	Varios	Otros
Factura digital	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
Permite a clientes navegar Internet a granel	Fijos	Varios	Otros
BAM45 5 GB Internet	Fijos	Datos	BAM
Servicio básico GSM	Fijos	Varios	Otros
Servicio Internet Argentina	Fijos	Varios	Otros
Proporcional Servicio básico	Fijos	Varios	Otros
dcto. CF  plan  2221	Fijos	Datos	Smartphone
dcto. CF  plan  2221	Fijos	Datos	Smartphone
dcto. CF  plan  2221	Fijos	Datos	Smartphone
dcto. CF  plan  2221	Fijos	Datos	Smartphone
Paquete de 300 Minutos	Fijos	Voz	Nacional
PC16C Plan	Fijos	Varios	Todo Incluido
PC16C 10000 SMS	Fijos	Varios	Nacional SMS
PC16C 25 GB Internet	Fijos	Datos	Smartphone
PC16C Bonificación Internet	Fijos	Datos	Smartphone
PC16C Bonificación SMS	Fijos	Varios	Nacional SMS
Cargos Administrativos	Fijos	Varios	Otros
Factura digital	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
Permite a clientes navegar Internet a granel	Fijos	Varios	Otros
PC16C Plan	Fijos	Varios	Todo Incluido
Servicio básico GSM	Fijos	Varios	Otros
SERVICIO GLOBAL	Fijos	Varios	Otros
G-CORP LTE 5GB V3	Fijos	Varios	Todo Incluido
PC16C Bonificación Plan	Fijos	Varios	Nacional SMS
PC03R Proporcional 10000 SMS	Fijos	Varios	Nacional SMS
PC03R Proporcional 5 GB Internet	Fijos	Datos	Smartphone
PC03R Proporcional bloqueo Internet	Fijos	Varios	Otros
Proporcional Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Proporcional Minutos a otras compañías	Fijos	Voz	Nacional
Envío y recepción de SMS desde WEB	Fijos	Varios	Otros
Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Minutos a otras compañías	Fijos	Voz	Nacional
Plan Conectados Plus Empresas 25GB - CFM	Fijos	Varios	Todo Incluido
Plan Conectados Plus Empresas 25GB - Datos	Fijos	Varios	Todo Incluido
dcto. CF  plan  2223	Fijos	Varios	Todo Incluido
dcto. CF  plan  2132	Fijos	Datos	BAM
dcto. CF  plan  2136	Fijos	Datos	BAM
Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Minutos a otras compañías	Fijos	Voz	Nacional
Factura digital	Fijos	Varios	Otros
PE02C Plan	Fijos	Varios	Todo Incluido
Servicio básico	Fijos	Varios	Otros
Servicio Básico llamadas y Asist Móvil	Fijos	Varios	Perfiles
Servicio básico llamadas y GPRS	Fijos	Varios	Perfiles
Servicio básico llamadas y SMS	Fijos	Varios	Otros
Proporcional Factura digital	Fijos	Varios	Otros
CN83C Plan	Fijos	Varios	Todo Incluido
CN83C 10000 SMS	Fijos	Varios	Nacional SMS
CN83C 5 GB Internet	Fijos	Datos	Smartphone
CN83C Bonificación Internet	Fijos	Datos	Smartphone
CN83C Bonificación Plan	Fijos	Varios	Todo Incluido
CN83C Bonificación SMS	Fijos	Varios	Nacional SMS
Cargos Administrativos	Fijos	Varios	Otros
Factura digital	Fijos	Varios	Otros
Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Minutos a otras compañías	Fijos	Voz	Nacional
CN83C Plan	Fijos	Varios	Todo Incluido
Proporcional Factura digital	Fijos	Varios	Otros
Servicio básico GSM	Fijos	Varios	Otros
ATTv3_1 ConTodoNeg 999	Fijos	Varios	Todo Incluido
Minutos a otras compañías	Fijos	Voz	Nacional
Cargos Administrativos	Fijos	Varios	Otros
Factura digital	Fijos	Varios	Otros
Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Proporcional Factura digital	Fijos	Varios	Otros
Servicio básico GSM	Fijos	Varios	Otros
Cargos Administrativos	Fijos	Varios	Otros
Factura digital	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
IVR Carga contra factura en CR	Fijos	Varios	Otros
Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Minutos a otras compañías	Fijos	Voz	Nacional
Servicio básico GSM	Fijos	Varios	Otros
Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Red Privada Virtual Claro	Fijos	Varios	Otros
Servicio básico Cuenta Control	Fijos	Varios	Otros
Cargos Administrativos	Fijos	Varios	Otros
Factura digital	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
Permite a clientes navegar Internet a granel	Fijos	Varios	Otros
Por Cuenta y Orden de SEGUROS SURA S.A.	Fijos	Varios	Garantias
Red Privada Virtual Claro	Fijos	Varios	Otros
Servicio básico GSM	Fijos	Varios	Otros
Servicio básico iPhone	Fijos	Varios	Otros
Factura digital	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
IVR Carga contra factura en CR	Fijos	Varios	Otros
Por Cuenta y Orden de SEGUROS SURA S.A.	Fijos	Varios	Garantias
Red Privada Virtual Claro	Fijos	Varios	Otros
Abono Mensual Movistar Play	Fijos	Varios	Otros
Por Cuenta y Orden de SEGUROS SURA S.A.	Fijos	Varios	Garantias
Cargos Administrativos	Fijos	Varios	Otros
Proporcional Servicio básico	Fijos	Varios	Otros
CN84C Bonificación Internet	fijos	Datos	Smartphone
CN84C Bonificación Plan	Fijos	Varios	Todo Incluido
CN84C Bonificación SMS	Fijos	Varios	Nacional SMS
CN85C Plan	Fijos	Varios	Todo Incluido
CN85C 10000 SMS	Fijos	Varios	Nacional SMS
CN85C 15 GB Internet	Fijos	Datos	Smartphone
CN85C Bonificación Internet	Fijos	Datos	Smartphone
CN85C Bonificación Plan	Fijos	Varios	Todo Incluido
CN85C Bonificación SMS	Fijos	Varios	Nacional SMS
CN85C Plan	Fijos	Varios	Todo Incluido
PC04R Bonificación Internet	Fijos	Datos	Smartphone
PC04R Bonificación Plan	Fijos	Varios	Todo Incluido
PC04R Bonificación SMS	Fijos	Varios	Nacional SMS
PC04R Proporcional 10000 SMS	Fijos	Varios	Nacional SMS
PC04R Proporcional 8 GB Internet	Fijos	Datos	Smartphone
Proporcional Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Proporcional Minutos a otras compañías	Fijos	Voz	Nacional
PC06C Bonificación Internet	Fijos	Datos	Smartphone
PC06C Bonificación Plan	Fijos	Varios	Todo Incluido
PC06C Bonificación SMS	Fijos	Varios	Nacional SMS
PC12R 3 GB Internet	Fijos	Datos	Smartphone
PC14C 8 GB Internet	Fijos	Datos	Smartphone
PC15C 10000 SMS	Fijos	Varios	Nacional SMS
PC15C 15 GB Internet	Fijos	Datos	Smartphone
PC15C Bonificación Internet	Fijos	Datos	Smartphone
PC15C Bonificación Internet	Fijos	Datos	Smartphone
PC15C Bonificación Plan	Fijos	Varios	Todo Incluido
PC15C Bonificación Plan	Fijos	Varios	Todo Incluido
PC15C Bonificación SMS	Fijos	Varios	Nacional SMS
PC15C Bonificación SMS	Fijos	Varios	Nacional SMS
PC15C Plan	Fijos	Varios	Todo Incluido
Servicio Global	Fijos	Varios	Otros
CN86C Internet a granel	Fijos	Varios	Perfiles
Servicio básico Iphone	Fijos	Varios	Perfiles
PC12R Plan	Fijos	Varios	Todo Incluido
PC12R 10000 SMS	Fijos	Varios	Nacional SMS
PC12R 500 MB Internet	Fijos	Datos	Smartphone
Bloqueo Internet	Fijos	Varios	Otros
PC12R Bonificación Internet	Fijos	Datos	Smartphone
PC12R Bonificación Internet	Fijos	Datos	Smartphone
PC12R Bonificación Plan	Fijos	Varios	Todo Incluido
PC12R Bonificación Plan	Fijos	Varios	Todo Incluido
PC12R Bonificación SMS	Fijos	Varios	Nacional SMS
PC12R Bonificación SMS	Fijos	Varios	Nacional SMS
PC12R Plan	Fijos	Varios	Todo Incluido
PC14C Plan	Fijos	Varios	Todo Incluido
PC14C 10000 SMS	Fijos	Varios	Nacional SMS
PC14C Bonificación Internet	Fijos	Datos	Smartphone
PC14C Bonificación Plan	Fijos	Varios	Todo Incluido
PC14C Bonificación SMS	Fijos	Varios	Nacional SMS
PC14C Plan	Fijos	Varios	Todo Incluido
PC14C SMS incluido	Fijos	Varios	Nacional SMS
PC15C Plan	Fijos	Varios	Todo Incluido
PC16C Bonificación Internet	Fijos	Datos	Smartphone
PC16C Bonificación Plan	Fijos	Varios	Nacional SMS
PC16C Bonificación SMS	Fijos	Varios	Nacional SMS
IVR Carga contra factura en CR	Fijos	Varios	Otros
Proporcional Servicio básico	Fijos	Varios	Otros
PE22C Bonificación Internet	Fijos	Datos	Smartphone
PE22C Bonificación SMS	Fijos	Varios	Nacional SMS
PE22C Proporcional 10000 SMS	Fijos	Varios	Nacional SMS
PE22C Proporcional 250 MB Internet	Fijos	Datos	Smartphone
PE22C Proporcional bloqueo Internet	Fijos	Varios	Otros
Proporcional Factura digital	Fijos	Varios	Otros
PE22C Proporcional Plan	Fijos	Varios	Todo Incluido
PE48C Bonificación Internet	Fijos	Datos	Smartphone
PE48C Bonificación SMS	Fijos	Varios	Nacional SMS
PE51C Bonificación Internet	Fijos	Datos	Smartphone
PE51C Bonificación SMS	Fijos	Varios	Nacional SMS
PE62R Bonificación Internet	Fijos	Datos	Smartphone
PE62R Bonificación SMS	Fijos	Varios	Nacional SMS
PE71R Bonificación Internet	Fijos	Datos	Smartphone
PE71R Bonificación SMS	Fijos	Varios	Otros
PE75C Bonificación Internet	Fijos	Datos	Smartphone
PE75C Bonificación SMS	Fijos	Varios	Nacional SMS
PE85R Bonificación Internet	Fijos	Datos	Smartphone
PE85R Bonificación SMS	Fijos	Varios	Nacional SMS
PC14R Plan	Fijos	Varios	Todo Incluido
PC14R 10000 SMS	Fijos	Varios	Nacional SMS
PC14R 8 GB Internet	Fijos	Datos	Smartphone
PC14R Bonificación Internet	Fijos	Datos	Smartphone
PC14R Bonificación Plan	Fijos	Varios	Todo Incluido
PC14R Bonificación SMS	Fijos	Varios	Nacional SMS
Cargos Administrativos	Fijos	Varios	Otros
Factura digital	Fijos	Varios	Otros
IVR Carga contra factura en CR	Fijos	Varios	Otros
Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Minutos a otras compañías	Fijos	Voz	Nacional
PC14R Plan	Fijos	Varios	Todo Incluido
Proporcional Factura digital	Fijos	Varios	Otros
Proporcional Servicio básico	Fijos	Varios	Otros
Servicio básico Cuenta Control	Fijos	Varios	Otros
PC15C Bonificación Internet	Fijos	Datos	Smartphone
PC15C Bonificación Plan	Fijos	Varios	Todo Incluido
PC15C Bonificación SMS	Fijos	Varios	Nacional SMS
Proporcional Factura digital	Fijos	Varios	Otros
PC15R Plan	Fijos	Varios	Todo Incluido
PC15R 10000 SMS	Fijos	Varios	Nacional SMS
PC15R 15 GB Internet	Fijos	Datos	Smartphone
PC15R Bonificación Internet	Fijos	Datos	Smartphone
PC15R Bonificación Plan	Fijos	Varios	Todo Incluido
PC15R Bonificación SMS	Fijos	Varios	Nacional SMS
Cargos Administrativos	Fijos	Varios	Otros
Factura digital	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
IVR Carga contra factura en CR	Fijos	Varios	Otros
Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Minutos a otras compañías	Fijos	Voz	Nacional
PC15R Plan	Fijos	Varios	Todo Incluido
Servicio básico Cuenta Control	Fijos	Varios	Otros
Conectividad M2M 50 MB	Fijos	Datos	Smartphone
Abono mensual comprometido	Fijos	Varios	Otros
Abono mensual comprometido	Fijos	Varios	Otros
Bonificacion 30% 12 meses Tarifa Mensual Movil	Fijos	Varios	Otros
Bonificacion 30% 24 meses Tarifa Mensual Movil	Fijos	Varios	Otros
Navegacion 3G plana fam.total	Fijos	Datos	Smartphone
Combo Corporativo 4.66	Fijos	Varios	Todo Incluido
